,SMILES,ATSC5v,AATSC5Z,MATS8se,AATS2p,ATSC5Z,Reagent1 (ul),Reagent2 (ul),Reagent3 (ul),Reagent4 (ul),lab_code,crystal_size,crystal_score
17,Cc1ccncc1-c1ccncc1,-85.45788956877331,-0.3383322831337953,-0.34870499052432175,1.7141158932775526,-15.22495274102079,155.16197584942938,30.865510848393573,31.6225587897061,90.27875592115188,0,0.969764420761893,4.0
18,Cc1ccnc(COc2cc(C)n[nH]2)c1,203.5561382096199,0.1104702750665485,-0.2829802189915741,1.4502366638738124,5.081632653061231,81.07007296088388,64.02317552350347,108.20696127192176,93.86456028384033,1,0.6230601114578087,4.0
19,Cc1ccnc(CNC2C=CCCC2)c1,125.64012450778216,0.08994708994709003,-0.1301584470042221,1.4675263743269342,5.666666666666671,114.72346742544498,145.01392524030823,43.483177651351916,88.11419467024204,1,0.7757779576034969,4.0
20,Cc1ccncc1-c1ccncc1,-85.45788956877331,-0.3383322831337953,-0.34870499052432175,1.7141158932775526,-15.22495274102079,99.60922905322286,67.59453633999566,128.56057246820316,134.067346737849,1,0.7154493391611756,4.0
21,Cc1ccnc(-c2cnc3sccc3c2)c1,19.614565954286476,0.3632009016624399,-0.029115961719302946,1.9954756301010443,15.254437869822475,173.6290666806362,139.26178709163625,11.273222440587267,56.68259523270991,1,0.8768417629851979,4.0
22,Cc1ccncc1-c1ccncc1,-85.45788956877331,-0.3383322831337953,-0.34870499052432175,1.7141158932775526,-15.22495274102079,112.2853669751961,106.06092912125713,144.55384355656662,73.02954516729136,1,0.834300729641295,4.0
23,Cc1cc2c(-c3cccnn3)ccnc2cc1[O-],-171.46973892076667,0.23700869236583536,0.14162064091817467,1.814142249261396,12.798469387755109,114.20377332449023,12.124647032487962,124.57423139503263,18.35245285200387,0,0.5863849059138583,4.0
24,Cc1ccncc1Cc1nc([NH-])nc2ccsc12,583.1459350476695,1.754694902138422,-0.5435203276456957,1.9137132113879198,110.54577883472058,133.51419749182884,94.06546399705243,21.8615679713675,72.36222808259201,0,0.6948160590788034,4.0
25,Cc1ccnc2cncc(-c3cn[nH]c3)c12,-588.7513059452914,-1.3246133084189766,0.11441525226691324,1.7586457761010443,-75.50295857988166,79.82373165923008,65.26929085726141,56.872219745158894,142.9177092718448,1,1.3425374518697397,4.0
26,CCc1ccnc(C(=O)O)c1,-59.91046624482544,0.5625,0.3868984423954211,1.504127623418625,18.0,31.863236962308395,39.368835851493486,162.91567701389542,13.967286013679548,0,0.6536347972775393,4.0
27,Cc1cnc(CO)cc1C,196.53700072636394,0.9661057405418306,0.3118624101428318,1.4350934378840858,36.712018140589564,73.60431413291188,32.52769005290925,185.9895711035938,135.54534101263658,0,0.5926593864923597,4.0
28,CC1CC=C2N=CC=C(C(C)N)C2O1,-305.7985520543945,-0.8294444444444442,0.32858773654645795,1.4234654096569999,-59.719999999999985,111.21954387712364,73.01023177130158,88.5322573191018,49.79744931859504,1,1.9616789180285372,4.0
29,c1ccc(-c2ccc(C3=NCCO3)nc2)nc1,-298.15828835876596,-2.0363797692990238,-0.21338575014421113,1.6328742845244488,-93.67346938775509,122.85227671363066,12.237361798817314,98.09118344464586,112.42681156289812,1,0.3605863333333326,4.0
30,OCc1cccnc1-c1ccccn1,-325.50087227834166,-1.5743563685636854,0.10305945780096017,1.6798050801756153,-64.5486111111111,165.77034112198984,153.59870104512322,156.30516390741678,150.46682177292598,0,1.718664229523809,4.0
31,Cc1c(C2CCCCC2)nc2ccccc2c1C,-445.6214891893309,-0.8700209643605871,0.10292254158537102,1.5838615976755133,-92.22222222222223,13.582856812405282,124.63220704326362,128.4742913169801,1.4599579784941907,0,1.0181280448331533,4.0
32,CC(N)c1cccnc1-c1ccccn1,-444.9169304428698,-1.5981919083422842,0.22081563695238796,1.6188917108382128,-91.0969387755102,42.26067615416379,131.54086128932613,185.6426614510114,163.59405227534043,0,0.861925719508144,4.0
33,Cc1ccncc1-c1ccncc1,-85.45788956877331,-0.3383322831337953,-0.34870499052432175,1.7141158932775526,-15.22495274102079,95.96816535965297,12.453102020660598,77.76217773528886,109.13873468426257,0,0.12784634430824074,4.0
34,Cc1ccnc(COc2cc(C)n[nH]2)c1,203.5561382096199,0.1104702750665485,-0.2829802189915741,1.4502366638738124,5.081632653061231,8.586176952588927,1.4692857119921845,72.33661169675499,7.783874373821803,0,0.15376119999999985,4.0
35,Cc1ccnc(CNC2C=CCCC2)c1,125.64012450778216,0.08994708994709003,-0.1301584470042221,1.4675263743269342,5.666666666666671,149.09976936435186,55.69830347625408,20.030470445698512,17.90350555020929,1,1.166133282996007,4.0
36,Cc1ccncc1-c1ccncc1,-85.45788956877331,-0.3383322831337953,-0.34870499052432175,1.7141158932775526,-15.22495274102079,105.41876058121603,92.07515168106822,70.63985180361523,140.9270966232379,1,0.7002230309312071,4.0
37,Cc1ccnc(-c2cnc3sccc3c2)c1,19.614565954286476,0.3632009016624399,-0.029115961719302946,1.9954756301010443,15.254437869822475,94.64927524621748,142.4553968202179,34.005806237590235,98.46253964336907,0,0.7363563669654674,4.0
38,Cc1ccncc1-c1ccncc1,-85.45788956877331,-0.3383322831337953,-0.34870499052432175,1.7141158932775526,-15.22495274102079,27.742200678131372,106.13502033460531,182.2428088255336,38.55613654183347,1,0.7217215417140387,4.0
39,Cc1cc2c(-c3cccnn3)ccnc2cc1[O-],-171.46973892076667,0.23700869236583536,0.14162064091817467,1.814142249261396,12.798469387755109,174.94709672890244,49.062233093096026,188.91957580216132,101.66773247055346,1,0.9388292063027288,4.0
40,Cc1ccncc1Cc1nc([NH-])nc2ccsc12,583.1459350476695,1.754694902138422,-0.5435203276456957,1.9137132113879198,110.54577883472058,151.79276981652038,143.5683686373562,89.26475350772222,40.32547168190485,1,0.8659188043367705,4.0
41,Cc1ccnc2cncc(-c3cn[nH]c3)c12,-588.7513059452914,-1.3246133084189766,0.11441525226691324,1.7586457761010443,-75.50295857988166,85.40349686187551,25.4047920943279,82.70547327869411,134.6036493577261,0,0.7094739687422467,4.0
42,CCc1ccnc(C(=O)O)c1,-59.91046624482544,0.5625,0.3868984423954211,1.504127623418625,18.0,40.206015723152994,99.04910363597396,7.109099626466576,109.12532948411959,0,0.5816007567295799,4.0
43,Cc1cnc(CO)cc1C,196.53700072636394,0.9661057405418306,0.3118624101428318,1.4350934378840858,36.712018140589564,83.20203217729176,118.32822405609069,107.25953889158316,22.775279817211004,0,1.1393082848191858,4.0
44,CC1CC=C2N=CC=C(C(C)N)C2O1,-305.7985520543945,-0.8294444444444442,0.32858773654645795,1.4234654096569999,-59.719999999999985,36.285526793014725,40.62461095235734,164.49994200877262,158.39099405011035,1,0.4829088145489498,4.0
45,c1ccc(-c2ccc(C3=NCCO3)nc2)nc1,-298.15828835876596,-2.0363797692990238,-0.21338575014421113,1.6328742845244488,-93.67346938775509,141.66034583883751,37.08539127723685,37.49240925526454,50.22650109968038,0,1.380589896317349,4.0
46,OCc1cccnc1-c1ccccn1,-325.50087227834166,-1.5743563685636854,0.10305945780096017,1.6798050801756153,-64.5486111111111,50.000113440047684,8.31420771600516,19.385122291619748,19.670434618678886,1,0.17482630000000013,4.0
47,Cc1c(C2CCCCC2)nc2ccccc2c1C,-445.6214891893309,-0.8700209643605871,0.10292254158537102,1.5838615976755133,-92.22222222222223,74.91062823636541,97.44985087387322,90.46528594142049,156.85744384799509,1,1.3636298450501154,4.0
48,CC(N)c1cccnc1-c1ccccn1,-444.9169304428698,-1.5981919083422842,0.22081563695238796,1.6188917108382128,-91.0969387755102,40.99516321012255,149.10453960679138,86.67288833314038,158.0112830596301,1,0.8821026272468062,4.0
49,Cc1ccncc1-c1ccncc1,-85.45788956877331,-0.3383322831337953,-0.34870499052432175,1.7141158932775526,-15.22495274102079,1.186052097713849,150.21322096712237,51.28427845684145,25.893176647488087,1,1.1536438678983127,4.0
50,Cc1ccnc(COc2cc(C)n[nH]2)c1,203.5561382096199,0.1104702750665485,-0.2829802189915741,1.4502366638738124,5.081632653061231,130.79004734711128,146.5631626980614,39.763597604984774,167.01331610370477,1,0.671899698992806,4.0
51,Cc1ccnc(CNC2C=CCCC2)c1,125.64012450778216,0.08994708994709003,-0.1301584470042221,1.4675263743269342,5.666666666666671,57.40104860636953,41.02215785174562,125.31901275712225,120.13525553664445,0,0.44765201498580515,4.0
52,Cc1ccncc1-c1ccncc1,-85.45788956877331,-0.3383322831337953,-0.34870499052432175,1.7141158932775526,-15.22495274102079,113.39712082956623,81.40694279200274,113.56566368432911,124.39809422174504,0,0.7890334610829494,4.0
53,Cc1ccnc(-c2cnc3sccc3c2)c1,19.614565954286476,0.3632009016624399,-0.029115961719302946,1.9954756301010443,15.254437869822475,1.9330694265615604,55.93524448997218,31.789171338693247,50.577403473604384,1,0.7400009073350496,4.0
54,Cc1ccncc1-c1ccncc1,-85.45788956877331,-0.3383322831337953,-0.34870499052432175,1.7141158932775526,-15.22495274102079,1.9851028994803217,134.50847532279897,44.928200710941816,142.54366045654749,0,0.700572017957849,3.0
55,Cc1cc2c(-c3cccnn3)ccnc2cc1[O-],-171.46973892076667,0.23700869236583536,0.14162064091817467,1.814142249261396,12.798469387755109,17.354613585765986,83.74392674250826,147.04437085615032,53.69883578304176,0,0.82434887445784,4.0
56,Cc1ccncc1Cc1nc([NH-])nc2ccsc12,583.1459350476695,1.754694902138422,-0.5435203276456957,1.9137132113879198,110.54577883472058,146.97451149851597,80.56498896871868,49.16295111432721,110.35678527529276,1,0.602953062439788,4.0
57,Cc1ccnc2cncc(-c3cn[nH]c3)c12,-588.7513059452914,-1.3246133084189766,0.11441525226691324,1.7586457761010443,-75.50295857988166,17.92223132922844,11.33146493062673,163.8101516746367,108.20741758724068,0,0.5403479241758254,4.0
58,CCc1ccnc(C(=O)O)c1,-59.91046624482544,0.5625,0.3868984423954211,1.504127623418625,18.0,36.76136217766224,4.621052868027903,127.50126520736471,5.975193870665394,1,0.14248520000000028,4.0
59,Cc1cnc(CO)cc1C,196.53700072636394,0.9661057405418306,0.3118624101428318,1.4350934378840858,36.712018140589564,52.62457863955101,137.77505656993787,81.47421149329084,113.70252756335444,1,0.7058799098394845,4.0
60,CC1CC=C2N=CC=C(C(C)N)C2O1,-305.7985520543945,-0.8294444444444442,0.32858773654645795,1.4234654096569999,-59.719999999999985,171.1385306664416,93.0174605481402,133.18110787813782,9.953110006894743,1,2.031831990347084,4.0
61,c1ccc(-c2ccc(C3=NCCO3)nc2)nc1,-298.15828835876596,-2.0363797692990238,-0.21338575014421113,1.6328742845244488,-93.67346938775509,161.30914406922912,124.73099501854203,1.0064359825550817,40.423414786639434,1,1.6859429465119904,4.0
62,OCc1cccnc1-c1ccccn1,-325.50087227834166,-1.5743563685636854,0.10305945780096017,1.6798050801756153,-64.5486111111111,147.70196690243654,144.4843035650328,184.46013783129294,132.36153555289852,0,1.718664229523809,4.0
63,Cc1c(C2CCCCC2)nc2ccccc2c1C,-445.6214891893309,-0.8700209643605871,0.10292254158537102,1.5838615976755133,-92.22222222222223,35.46257128058664,161.36861033438774,16.76199971870012,108.33971604694976,0,0.8782620644531133,4.0
64,CC(N)c1cccnc1-c1ccccn1,-444.9169304428698,-1.5981919083422842,0.22081563695238796,1.6188917108382128,-91.0969387755102,100.27039582407254,85.49145896572625,29.791405531183578,155.1385244320101,0,2.015010971796345,4.0
65,Cc1ccncc1-c1ccncc1,-85.45788956877331,-0.3383322831337953,-0.34870499052432175,1.7141158932775526,-15.22495274102079,44.37316424491377,37.898987786446305,93.63564402779652,49.91041497245032,0,0.5310307748100979,4.0
66,Cc1ccnc(COc2cc(C)n[nH]2)c1,203.5561382096199,0.1104702750665485,-0.2829802189915741,1.4502366638738124,5.081632653061231,85.13343572324952,71.78845578577763,173.7234169909704,22.870774693319227,1,0.811043387990698,4.0
67,Cc1ccnc(CNC2C=CCCC2)c1,125.64012450778216,0.08994708994709003,-0.1301584470042221,1.4675263743269342,5.666666666666671,82.54943382320145,75.71101388398613,53.49235369264366,26.99900956847742,0,0.8647708345755336,4.0
68,Cc1ccncc1-c1ccncc1,-85.45788956877331,-0.3383322831337953,-0.34870499052432175,1.7141158932775526,-15.22495274102079,169.2212781769701,117.59890585404446,58.24426108552543,43.65123345877818,1,1.090064433538822,4.0
69,Cc1ccnc(-c2cnc3sccc3c2)c1,19.614565954286476,0.3632009016624399,-0.029115961719302946,1.9954756301010443,15.254437869822475,115.45383155694122,140.0086139263699,79.37043022257134,140.71053918265633,0,0.7737621838525379,4.0
70,Cc1ccncc1-c1ccncc1,-85.45788956877331,-0.3383322831337953,-0.34870499052432175,1.7141158932775526,-15.22495274102079,74.81717805466259,8.229898057231598,61.00712236194713,20.423275140150658,0,0.23559757638280035,3.0
71,Cc1cc2c(-c3cccnn3)ccnc2cc1[O-],-171.46973892076667,0.23700869236583536,0.14162064091817467,1.814142249261396,12.798469387755109,146.55605089844292,98.48964381901304,158.58376566114214,147.81814231433594,0,1.3028301908707964,4.0
72,Cc1ccncc1Cc1nc([NH-])nc2ccsc12,583.1459350476695,1.754694902138422,-0.5435203276456957,1.9137132113879198,110.54577883472058,35.43843932545692,156.36068236819153,178.40645120060861,142.48284829907038,0,0.8312170027366751,3.0
73,Cc1ccnc2cncc(-c3cn[nH]c3)c12,-588.7513059452914,-1.3246133084189766,0.11441525226691324,1.7586457761010443,-75.50295857988166,40.66005076948787,161.2597106461792,126.88927105905852,68.86836906834634,0,0.8869983279045,4.0
74,CCc1ccnc(C(=O)O)c1,-59.91046624482544,0.5625,0.3868984423954211,1.504127623418625,18.0,88.77935586358713,143.8518251557654,17.518663961008944,139.1299564172585,0,0.9342403941381654,4.0
75,Cc1cnc(CO)cc1C,196.53700072636394,0.9661057405418306,0.3118624101428318,1.4350934378840858,36.712018140589564,43.647674183095596,157.7009287069108,82.13032024254652,133.94106066714716,0,0.7276677817587263,4.0
76,CC1CC=C2N=CC=C(C(C)N)C2O1,-305.7985520543945,-0.8294444444444442,0.32858773654645795,1.4234654096569999,-59.719999999999985,167.52093490248222,160.7487145765872,0.7005969486749963,2.9578431001014014,1,2.12501208136795,4.0
77,c1ccc(-c2ccc(C3=NCCO3)nc2)nc1,-298.15828835876596,-2.0363797692990238,-0.21338575014421113,1.6328742845244488,-93.67346938775509,168.44593227363615,140.83951324502823,177.99081583592147,6.592545077158888,1,1.7686712134854154,4.0
78,OCc1cccnc1-c1ccccn1,-325.50087227834166,-1.5743563685636854,0.10305945780096017,1.6798050801756153,-64.5486111111111,145.9750294781353,122.81367682065392,184.67406380840046,37.30897853331916,0,1.7375476847071551,4.0
79,Cc1c(C2CCCCC2)nc2ccccc2c1C,-445.6214891893309,-0.8700209643605871,0.10292254158537102,1.5838615976755133,-92.22222222222223,53.80384213704397,71.64905039927969,189.88795294344504,124.20589469821832,0,0.9096243466973557,4.0
80,CC(N)c1cccnc1-c1ccccn1,-444.9169304428698,-1.5981919083422842,0.22081563695238796,1.6188917108382128,-91.0969387755102,58.74712154337557,114.10580069970635,144.72640464070278,66.52310395490049,0,1.1597414188124353,4.0
81,Cc1ccncc1-c1ccncc1,-85.45788956877331,-0.3383322831337953,-0.34870499052432175,1.7141158932775526,-15.22495274102079,11.09433667401048,107.34907517658738,78.74486523338969,38.937771120029105,0,0.975171205011213,4.0
82,Cc1ccnc(COc2cc(C)n[nH]2)c1,203.5561382096199,0.1104702750665485,-0.2829802189915741,1.4502366638738124,5.081632653061231,84.72330297291111,111.60773253181162,58.00818334563744,149.8889842179566,1,0.6281713710690963,4.0
83,Cc1ccnc(CNC2C=CCCC2)c1,125.64012450778216,0.08994708994709003,-0.1301584470042221,1.4675263743269342,5.666666666666671,64.44917550791375,32.18656667200161,81.75431220841125,71.1319372470823,0,0.6651940067589239,4.0
84,Cc1ccncc1-c1ccncc1,-85.45788956877331,-0.3383322831337953,-0.34870499052432175,1.7141158932775526,-15.22495274102079,21.98072406313912,136.48980212122143,46.75876959897256,166.80470563322066,1,0.4883443829953222,4.0
85,Cc1ccnc(-c2cnc3sccc3c2)c1,19.614565954286476,0.3632009016624399,-0.029115961719302946,1.9954756301010443,15.254437869822475,40.16018966496867,110.76455449722228,55.930471030093415,148.43839690061384,1,0.5893141297392278,4.0
86,Cc1ccncc1-c1ccncc1,-85.45788956877331,-0.3383322831337953,-0.34870499052432175,1.7141158932775526,-15.22495274102079,174.74615275897327,148.30722713030195,189.17743630034371,15.873302187602418,0,1.1839112704026802,4.0
87,Cc1cc2c(-c3cccnn3)ccnc2cc1[O-],-171.46973892076667,0.23700869236583536,0.14162064091817467,1.814142249261396,12.798469387755109,11.687055527606578,129.47698914992665,177.65872472533255,144.444353795834,0,0.7494990243531354,4.0
88,Cc1ccncc1Cc1nc([NH-])nc2ccsc12,583.1459350476695,1.754694902138422,-0.5435203276456957,1.9137132113879198,110.54577883472058,97.84057206054156,49.73798324325536,70.52784118378305,126.99907098331808,1,0.4227170954902899,4.0
89,Cc1ccnc2cncc(-c3cn[nH]c3)c12,-588.7513059452914,-1.3246133084189766,0.11441525226691324,1.7586457761010443,-75.50295857988166,110.6895005767448,111.70323475397285,57.550687348287795,126.53149800032737,0,1.8026231324655002,4.0
90,CCc1ccnc(C(=O)O)c1,-59.91046624482544,0.5625,0.3868984423954211,1.504127623418625,18.0,52.52745043823795,50.981345177386864,113.29609610483843,65.06540625902994,1,0.7015176592974421,4.0
91,Cc1cnc(CO)cc1C,196.53700072636394,0.9661057405418306,0.3118624101428318,1.4350934378840858,36.712018140589564,97.73038650147231,153.25144360736348,15.715106317921208,7.412100029528423,1,0.9379192920011029,4.0
92,CC1CC=C2N=CC=C(C(C)N)C2O1,-305.7985520543945,-0.8294444444444442,0.32858773654645795,1.4234654096569999,-59.719999999999985,139.2434498646969,160.73420814705224,58.25441740248413,102.76630192072886,1,1.7728238169429085,4.0
93,c1ccc(-c2ccc(C3=NCCO3)nc2)nc1,-298.15828835876596,-2.0363797692990238,-0.21338575014421113,1.6328742845244488,-93.67346938775509,169.2174545091207,46.17102664602558,120.87898716651726,169.4054720315112,1,1.0274952469841256,4.0
94,OCc1cccnc1-c1ccccn1,-325.50087227834166,-1.5743563685636854,0.10305945780096017,1.6798050801756153,-64.5486111111111,48.92260514742936,110.44203499022926,86.04127159333237,0.7179321777700176,0,1.1290866877440435,4.0
95,Cc1c(C2CCCCC2)nc2ccccc2c1C,-445.6214891893309,-0.8700209643605871,0.10292254158537102,1.5838615976755133,-92.22222222222223,89.44655967889713,98.6824631948059,113.4947930389834,127.8715642558557,1,1.642961912129535,4.0
96,CC(N)c1cccnc1-c1ccccn1,-444.9169304428698,-1.5981919083422842,0.22081563695238796,1.6188917108382128,-91.0969387755102,44.48799336436767,105.19590877851456,49.271199359637784,156.6056180015252,0,0.9592018058451109,4.0
97,Cc1ccncc1-c1ccncc1,-85.45788956877331,-0.3383322831337953,-0.34870499052432175,1.7141158932775526,-15.22495274102079,147.38863959810536,38.079392602363924,50.222542890301646,151.60306278589758,1,0.6822407044817883,4.0
98,Cc1ccnc(COc2cc(C)n[nH]2)c1,203.5561382096199,0.1104702750665485,-0.2829802189915741,1.4502366638738124,5.081632653061231,97.24846685074675,25.957276758094245,39.468015083613984,73.39440988542002,1,0.385290254372904,4.0
99,Cc1ccnc(CNC2C=CCCC2)c1,125.64012450778216,0.08994708994709003,-0.1301584470042221,1.4675263743269342,5.666666666666671,19.100459082242647,20.73008169897987,80.88601370706398,93.21047794228649,0,0.6220398634568951,4.0
100,Cc1ccncc1-c1ccncc1,-85.45788956877331,-0.3383322831337953,-0.34870499052432175,1.7141158932775526,-15.22495274102079,120.69573441257069,148.19450331549976,104.26672298755122,0.28673204574545696,0,1.1227271689454845,4.0
101,Cc1ccnc(-c2cnc3sccc3c2)c1,19.614565954286476,0.3632009016624399,-0.029115961719302946,1.9954756301010443,15.254437869822475,141.12940347482356,13.856580854113114,131.0687138408578,21.821843812879898,0,0.5622618640124261,4.0
102,Cc1ccncc1-c1ccncc1,-85.45788956877331,-0.3383322831337953,-0.34870499052432175,1.7141158932775526,-15.22495274102079,4.871741014127589,31.748219016267367,147.43475886479655,30.669613636667982,0,0.5069967289922198,4.0
103,Cc1cc2c(-c3cccnn3)ccnc2cc1[O-],-171.46973892076667,0.23700869236583536,0.14162064091817467,1.814142249261396,12.798469387755109,82.95562918130453,136.84136771086702,96.67845881655596,25.217969740219786,1,1.3287993745092128,4.0
104,Cc1ccncc1Cc1nc([NH-])nc2ccsc12,583.1459350476695,1.754694902138422,-0.5435203276456957,1.9137132113879198,110.54577883472058,20.106143538227954,52.14230682290658,151.0739038860438,47.4699511729722,0,0.7974214789538869,4.0
105,Cc1ccnc2cncc(-c3cn[nH]c3)c12,-588.7513059452914,-1.3246133084189766,0.11441525226691324,1.7586457761010443,-75.50295857988166,167.55650426122986,1.6326781812693945,166.47710961706525,150.50731313550548,1,0.11622480000000021,4.0
106,CCc1ccnc(C(=O)O)c1,-59.91046624482544,0.5625,0.3868984423954211,1.504127623418625,18.0,175.74421933095675,126.25251633327028,62.19011947738063,10.046045125417042,1,1.474760738623519,4.0
107,Cc1cnc(CO)cc1C,196.53700072636394,0.9661057405418306,0.3118624101428318,1.4350934378840858,36.712018140589564,172.99310450835725,121.5761151553507,130.8125636188854,149.3421479940368,0,1.1514297112820515,4.0
108,CC1CC=C2N=CC=C(C(C)N)C2O1,-305.7985520543945,-0.8294444444444442,0.32858773654645795,1.4234654096569999,-59.719999999999985,72.10639805068203,108.08029700153992,10.334409196575269,22.59924701032032,1,1.4717401320871772,4.0
109,c1ccc(-c2ccc(C3=NCCO3)nc2)nc1,-298.15828835876596,-2.0363797692990238,-0.21338575014421113,1.6328742845244488,-93.67346938775509,127.08020339515166,89.32926853012303,1.2976374497309917,169.35211904250656,1,1.3881461951766811,4.0
110,OCc1cccnc1-c1ccccn1,-325.50087227834166,-1.5743563685636854,0.10305945780096017,1.6798050801756153,-64.5486111111111,90.9100513095032,13.279565492869663,142.60798731851895,64.00750419349541,1,0.4618397619047604,4.0
111,Cc1c(C2CCCCC2)nc2ccccc2c1C,-445.6214891893309,-0.8700209643605871,0.10292254158537102,1.5838615976755133,-92.22222222222223,133.49049325043404,22.78860149444258,132.9958990844256,29.75284814675205,0,0.7434119833333344,4.0
112,CC(N)c1cccnc1-c1ccccn1,-444.9169304428698,-1.5981919083422842,0.22081563695238796,1.6188917108382128,-91.0969387755102,41.90799307289316,55.248043631774564,140.75550754659696,163.97684202812655,1,0.6139320850612484,4.0
113,Cc1ccncc1-c1ccncc1,-85.45788956877331,-0.3383322831337953,-0.34870499052432175,1.7141158932775526,-15.22495274102079,54.583549538219295,74.55218085982715,157.67428735914334,25.00610034816772,1,0.7476572260856946,4.0
114,Cc1ccnc(COc2cc(C)n[nH]2)c1,203.5561382096199,0.1104702750665485,-0.2829802189915741,1.4502366638738124,5.081632653061231,113.24267551176858,6.470567601529799,93.72677726147522,100.49781383741535,1,0.08359848000000002,4.0
115,Cc1ccnc(CNC2C=CCCC2)c1,125.64012450778216,0.08994708994709003,-0.1301584470042221,1.4675263743269342,5.666666666666671,68.86097714628588,74.37548391210612,183.28996640290637,161.09496194677766,1,0.6145505984953958,4.0
116,Cc1ccncc1-c1ccncc1,-85.45788956877331,-0.3383322831337953,-0.34870499052432175,1.7141158932775526,-15.22495274102079,80.9466162617353,104.96013522575238,49.882313232441135,26.64723101161178,1,0.9798828860066705,4.0
117,Cc1ccnc(-c2cnc3sccc3c2)c1,19.614565954286476,0.3632009016624399,-0.029115961719302946,1.9954756301010443,15.254437869822475,120.747980378265,102.05221169177318,155.77528176649966,78.29493354092315,0,0.8529476573824719,4.0
