Unnamed: 0,Base_SMILES,Ligand_SMILES,Solvent_SMILES,Concentration,Temp_C,yield
,O=C([O-])C.[Cs+],CN(C)C(N)=Nc1cccc(P(C)C)c1,CC1=CC=C(C)C=C1,0.1102,100.3892,41.5168
,O=C([O-])C(C)(C)C.[K+],CC(P(C1=NC23C=CC=CC2(N=CO3)O1)c1ccccc1)P(c1ccccc1)c1ccccc1,CC(N(C)C)=O,0.0964,102.1431,39.45280000000001
,O=C([O-])C(C)(C)C.[K+],COP(O[O-])c1nocc1C,CC1=CC=C(C)C=C1,0.1498,102.6643,21.78430000000001
,O=C([O-])C(C)(C)C.[Cs+],COCN(C)c1ccc([NH-])c(P(C)C)c1,CC(N(C)C)=O,0.0857,105.7212,20.891199999999987
,O=C([O-])C.[Cs+],[O-]N=NC(=NP(c1ccccc1)c1ccccc1)n1nccn1,CCCC#N,0.1012,93.7632,17.3389
,O=C([O-])C.[Cs+],C=NC(Nc1ccccc1)(C(c1ccccc1)C(C)c1ccccc1)P(c1ccccc1)c1ccccc1,CCCC#N,0.1345,100.8209,13.078399999999993
,O=C([O-])C.[K+],Cc1ccc(C)c(P(C(C)C)C(C)C)c1,CC(N(C)C)=O,0.1513,111.0717,8.2564
,O=C([O-])C(C)(C)C.[Cs+],[O-]P([O-])C(O)[SiH](c1cccnc1)C1CCCO1,CC1=CC=C(C)C=C1,0.0644,119.6878,7.186799999999997
,O=C([O-])C.[Cs+],NC(N)=[NH+]c1ccc(SCc2ccc(P(c3ccccc3)c3ccccc3)cc2)cc1,CC(N(C)C)=O,0.0828,107.1376,38.51950000000001
,O=C([O-])C(C)(C)C.[Cs+],NC1(P(c2ccccc2)c2ccccc2)NCC(=O)N1,CC(N(C)C)=O,0.1224,106.7238,31.66010000000001
,O=C([O-])C(C)(C)C.[K+],CC([NH2+]Cc1[nH]cc[nH+]1)P(c1ccccc1)c1ccccc1,CC(N(C)C)=O,0.0734,104.3609,31.56010000000001
,O=C([O-])C.[Cs+],CNC1C[NH2+]CCN1c1nnnn1NN=CP(c1ccccc1N)c1cccc2ccccc12,CC1=CC=C(C)C=C1,0.1379,100.5361,27.9813
,O=C([O-])C.[Cs+],CC(C)N1CC[NH2+]C(N(C)P(C)C)C1,CC1=CC=C(C)C=C1,0.1064,106.0605,16.578800000000005
,O=C([O-])C(C)(C)C.[K+],N=C(N)NCCP(CO)c1ccccc1,CCCCOC(C)=O,0.1493,101.78299999999999,13.042400000000004
,O=C([O-])C(C)(C)C.[Cs+],CP(C)C1SCN2CN(N=Cc3ccc4ccccc4c3)CC12c1ccccc1,CC1=CC=C(C)C=C1,0.1022,98.3645,12.586199999999995
,O=C([O-])C.[K+],CN(CN(C)c1ccccc1)Cn1nnc(N=CP(c2ccccc2)c2ccccc2)n1,CCCC#N,0.1437,111.9008,12.2563
,O=C([O-])C.[Cs+],CC([S-])P(c1ccccc1)C(C)N(C)N=Cc1cccnc1,CC1=CC=C(C)C=C1,0.06,118.4889,10.855000000000002
,O=C([O-])C.[Cs+],O=C(NCC1COC(C2CCOC2)=CO1)P(c1ccccc1)c1ccccc1,CCCCOC(C)=O,0.1193,107.8891,5.081800000000002
,O=C([O-])C(C)(C)C.[K+],CC(=O)P(c1ccc(N)cc1)c1ccc2ccccc2c1,CC(N(C)C)=O,0.1071,115.4622,58.59040000000004
,O=C([O-])C(C)(C)C.[Cs+],CP(C)c1[c-]cccc1,CCCC#N,0.0666,119.03,32.211500000000036
,O=C([O-])C.[Cs+],O=C([O-])CC(O)(CO)OP(c1ccccc1)c1ccccc1,CC1=CC=C(C)C=C1,0.1351,119.4071,21.661699999999993
,O=C([O-])C.[K+],O=C(P(c1ccccc1)c1ccccc1)P(c1ccccc1)C(c1ccccc1)c1ccccc1,CCCC#N,0.0674,103.3537,10.077799999999998
,O=C([O-])C(C)(C)C.[K+],c1ccc(CP(c2ccccc2)c2cn[nH]n2)cc1,CC1=CC=C(C)C=C1,0.1043,95.4767,7.314100000000002
,O=C([O-])C.[Cs+],CC(=O)P(c1ccccc1)c1ccccc1,CCCCOC(C)=O,0.0819,111.0005,5.788300000000009
,O=C([O-])C(C)(C)C.[Cs+],CP(c1ccccc1)c1ccccc1O,CCCCOC(C)=O,0.0579,115.9235,5.475099999999998
,O=C([O-])C(C)(C)C.[Cs+],C=C([NH3+])P(C=C(C)P(C)C)CP(C)O,CCCC#N,0.0833,90.7368,3.501199999999999
,O=C([O-])C(C)(C)C.[Cs+],CC(C)C([NH3+])NP(C)C,CCCCOC(C)=O,0.1479,113.8113,2.907999999999999
,O=C([O-])C(C)(C)C.[Cs+],S=C(NCc1ccccc1)NC(=S)P(c1ccccc1)c1ccccc1,CCCCOC(C)=O,0.0805,93.3135,1.8995999999999993
