Unnamed: 0,Base_SMILES,Ligand_SMILES,Solvent_SMILES,Concentration,Temp_C,yield
,O=C([O-])C(C)(C)C.[K+],Cc1ccc(P(c2cc(C(=O)Oc3c(C(C)C)cc(C(F)(F)F)cc3C(F)(F)F)cc(C(F)(F)F)c2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc1,CC(N(C)C)=O,0.1247,90.0792,17.949999999999992
,O=C([O-])C.[Cs+],CC(C)c1ccc(C(c2ccc(C(F)(F)F)cc2P(C(C)C)C(C)C)c2c(C(F)(F)F)nn(-c3ccccc3)c2[O-])cc1,CCCC#N,0.0806,91.25,16.442700000000006
,O=C([O-])C.[K+],c1ccc(P(CP(c2cccc(P(c3ccccc3)C3CCCCC3)c2)C2CCCCC2)c2ccccc2)cc1,CC(N(C)C)=O,0.1418,105.1291,14.787599999999998
,O=C([O-])C.[K+],CC1=C(P(c2ccccc2)c2ccccc2C(C)C)c2ccccc2CC1,CC1=CC=C(C)C=C1,0.0923,104.215,8.1806
,O=C([O-])C.[K+],c1ccc(P(CP(c2ccccc2)c2ccccc2)c2ccccc2)cc1,CCCC#N,0.0888,105.0397,4.804500000000004
,O=C([O-])C.[K+],c1ccc(P(CP(c2ccccc2)c2ccccc2)c2ccccc2)cc1,CCCC#N,0.0682,105.1148,4.797599999999999
,O=C([O-])C.[K+],CN(C)c1cccc(-c2ccccc2P(c2ccccc2)c2ccccc2CP(c2ccccc2)c2ccccc2)c1N(C)C,CC1=CC=C(C)C=C1,0.0737,104.7942,4.346499999999999
,O=C([O-])C.[K+],c1ccc(P(c2ccccc2)c2ccccc2)cc1,CC(N(C)C)=O,0.107,104.6924,32.167500000000054
,O=C([O-])C(C)(C)C.[K+],CC(C)Oc1cccc(P(C)Oc2ccccc2)c1C(C)O,CC1=CC=C(C)C=C1,0.0573,90.1278,8.876700000000003
,O=C([O-])C.[K+],C1CCC(P(C2CCCCC2)C2CCCCC2)CC1,CC(N(C)C)=O,0.1028,104.5797,7.391
,O=C([O-])C.[K+],CC1N=C(c2cccc([CH-]S(C)(=O)=O)c2P(c2ccccc2)c2ccccc2)OC1C,CCCCOC(C)=O,0.0761,105.0602,7.324
,O=C([O-])C.[K+],c1ccc(P(c2ccccc2)c2ccccc2)cc1,CCCC#N,0.1259,105.0217,5.7673999999999985
,O=C([O-])C.[K+],c1ccc(P(c2ccccc2)c2ccccc2)cc1,CCCC#N,0.12,105.0676,5.7673999999999985
,O=C([O-])C.[K+],CC(O)P(O)Oc1ccccc1C(C)(C)C,CCCC#N,0.1156,90.0114,5.592400000000002
,O=C([O-])C.[K+],c1ccc(P(c2ccccc2)C2CCCCC2)cc1,CCCC#N,0.1306,104.8581,4.010999999999995
,O=C([O-])C.[K+],CC(C)P(c1ccccc1)c1ccccc1P(c1ccccc1CN(C)C)c1ccccc1N(C)C,CCCCOC(C)=O,0.1142,104.8476,3.155000000000001
,O=C([O-])C.[K+],C1CCC(P(C2CCCCC2)C2CCCCC2)CC1,CCCC#N,0.1254,105.148,0.1012
,O=C([O-])C.[K+],c1ccc(P(c2ccccc2)c2ccccc2)cc1,CC(N(C)C)=O,0.0623,104.7043,34.122200000000035
,O=C([O-])C.[K+],c1ccc(P(c2ccccc2)C2CCCCC2)cc1,CC(N(C)C)=O,0.081,105.1521,32.18870000000003
,O=C([O-])C.[K+],c1ccc(P(c2ccccc2)c2ccccc2)cc1,CC(N(C)C)=O,0.1063,105.1317,32.167500000000054
,O=C([O-])C(C)(C)C.[K+],CN(C)c1cccc(N(C)C)c1-c1ccccc1P(c1ccccc1)C(C)(C)C,CC(N(C)C)=O,0.1347,105.5099,27.127800000000025
,O=C([O-])C.[K+],c1ccc(P(c2ccc(P(c3ccccc3)C3CCCCC3)cc2)c2ccc(P(c3ccccc3)C3CCCCC3)cc2)cc1,CC(N(C)C)=O,0.0595,105.2591,22.623500000000003
,O=C([O-])C(C)(C)C.[K+],CCOC(C)P(c1ccccn1)c1ccccc1OC,CC(N(C)C)=O,0.0632,90.5262,18.6931
,O=C([O-])C.[K+],Cc1c(-c2c(N(C)C)cccc2N(C)C)cccc1P(c1ccccc1)c1ccccc1-c1ccccc1,CCCC#N,0.1261,104.5897,9.602199999999991
,O=C([O-])C.[K+],C1CCC(P(C2CCCCC2)C2CCCCC2)CC1,CC(N(C)C)=O,0.0579,104.9927,7.780100000000014
,O=C([O-])C.[K+],CC(C)P(c1ccccc1)c1cc(-c2ccccc2P(c2ccccc2)c2ccccc2O)ccc1N(C)C,CCCCOC(C)=O,0.0585,104.5366,3.6220000000000017
,O=C([O-])C.[K+],c1ccc(P(c2ccccc2)C2CCCCC2)cc1,CC1=CC=C(C)C=C1,0.1242,105.514,1.6514000000000002
,O=C([O-])C.[K+],CC(C)P(Cc1c(-c2ccccc2)cccc1P(=O)([O-])C(C)C)C(C)C,CC(N(C)C)=O,0.1411,103.665,22.736899999999995
,O=C([O-])C.[K+],CC(C)Oc1cccc(OC(C)C)c1P(C(C)O)C1CCCCC1,CC(N(C)C)=O,0.0824,90.805,16.285699999999984
,O=C([O-])C.[K+],c1ccc(P(CP(c2ccccc2)C2CCCCC2)c2ccccc2)cc1,CC(N(C)C)=O,0.0673,105.3258,15.953299999999999
,O=C([O-])C.[K+],c1ccc(P(c2ccccc2)c2cccc(P(C3CCCCC3)C3CCCCC3)c2)cc1,CC(N(C)C)=O,0.0855,106.1626,15.2752
,O=C([O-])C(C)(C)C.[K+],[CH2-]C(F)(F)P(c1ccccn1)c1ccccc1OC(C)(C)C,CCCC#N,0.1197,90.3035,13.265100000000002
,O=C([O-])C.[K+],C1CCC(CP(C2CCCCC2)C2CCCCC2)CC1,CC(N(C)C)=O,0.058,104.4611,8.301200000000012
,O=C([O-])C.[K+],c1ccc(P(c2ccccc2)c2ccccc2)cc1,CCCC#N,0.0794,104.6674,5.770399999999999
,O=C([O-])C.[K+],c1ccc(P(c2ccccc2)C2CCCCC2)cc1,CC1=CC=C(C)C=C1,0.0583,104.787,1.3592999999999986
,O=C([O-])C.[K+],c1ccc(P(c2ccccc2)c2ccccc2)cc1,CC1=CC=C(C)C=C1,0.0691,104.7142,1.2666999999999988
,O=C([O-])C.[K+],c1ccc(P(c2ccccc2)c2ccccc2)cc1,CC1=CC=C(C)C=C1,0.0649,104.7172,1.2666999999999988
